symbol,name,exchange,status,last_seen,listed_date,delisted_date,pending_since,sector,industry,market_cap,description,price,price_change_pct,last_trade_datetime,shares_outstanding,eps,pe_ratio,weeks52high,weeks52low,website,full_address,phone_number,email,employees,beta,price_to_book,return_on_equity,return_on_assets,currency,open_price,day_high,day_low,total_debt_to_equity,dividend_yield,dividend_amount,ex_dividend_date,dividend_frequency,sedar_party_number,sedar_party_name,tier,company_type,company_type_confidence,primary_commodity,primary_commodity_confidence,adjacent_category,reasoning,filing_type,filing_date,filing_doc_name,filing_url,filing_pdf_path,filing_text_chars,sw_symbol,sedar_only,mda_type,mda_date,mda_doc_name,mda_url,mda_pdf_path,mda_text_chars,mda_company_type,mda_primary_commodity,mda_reasoning,discrepancy,override_type,override_commodity,universe_added_date,universe_notes
GCN,Goldcliff Resource Corporation,TSXV,LISTED,2026-04-02,,,,Materials,Mining,3233917,"Goldcliff Resource Corp is a mine development company based in Canada. It is engaged in the acquisition, exploration, evaluation, and development of mineral assets in the United States and Canada. The company owns an interest in the Panorama Ridge gold project, Pine Grove project, Ainsworth Silver property, Rand Property, Kettle Valley Property, and Aurora West Property.",0.04,,2026-04-02T23:47:07-04:00,80847907,,,0.13,0.02,http://www.goldcliff.com,"789 West Pender Street,Suite 400, Vancouver, BC, CA",+1 250 764-8879,info@goldcliff.ca,5,1.37513,8.3,-75.57,-31.26,CAD,,,,2.26,,,,,000005516,GOLDCLIFF RESOURCE CORPORATION / GOLDCLIFF RESOURCE CORPORATION,1,Miner,95,Gold,90,,"Goldcliff Resource Corporation is primarily engaged in the exploration and development of mineral properties, specifically targeting gold and silver projects in British Columbia and Nevada. The company has multiple active exploration properties and is focused on advancing these projects, which aligns with the definition of a miner.",Interim MD&A,2025-09-25,INTERIM_MDA_EN,https://www.stockwatch.com/News/Sedardoc/6021805.pdf,C:\Users\Admin\Mineral Media\Mineral Media Shared Library - Documents\13 - DS AI\2. SEDAR+\1. Canadian Master Sync\Universe Builder\Results\pdfs\GCN_Goldcliff_Resource_Corporation\2025-09-25_GCN_Interim_MD&A.pdf,15000,,,,,,,,,,,,,,,,
GCOM,Green Shift Commodities Ltd.,TSXV,LISTED,2026-04-02,,,,Materials,Mining,6197680,"Green Shift Commodities Ltd. is focused on the exploration and development of commodities needed to help decarbonize and meet net-zero goals. The Company is advancing the Armstrong Project, located in the Seymour-Crescent-Falcon lithium belt in northern Ontario, known to host spodumene-bearing lithium pegmatites and significant discoveries. The Company also has a portfolio of public and private company shares in various uranium and lithium companies.",0.045,-20,2026-04-02T23:47:07-04:00,137726218,,,0.095,0.02,https://www.greenshiftcommodities.com/,"401-217 Queen St. West, Toronto, Ontario, CA",+1 416 868-1491,Richard@u3o8corp.com,32,0.215273,1.75,-89.87,-81.53,CAD,0.045,0.045,0.045,0.02,,,,,000024507,Green Shift Commodities Ltd.,1,Miner,95,Lithium,90,,"Green Shift Commodities Ltd. is actively involved in the exploration and development of lithium projects in both Canada and Argentina, which qualifies it as a miner. The company also has interests in uranium exploration, further solidifying its classification within the mining sector.",Interim MD&A,2025-10-27,INTERIM_MDA_EN,https://www.stockwatch.com/News/Sedardoc/6040031.pdf,C:\Users\Admin\Mineral Media\Mineral Media Shared Library - Documents\13 - DS AI\2. SEDAR+\1. Canadian Master Sync\Universe Builder\Results\pdfs\GCOM_Green_Shift_Commodities_Ltd\2025-10-27_GCOM_Interim_MD&A.pdf,15000,,,,,,,,,,,,,,,,
GDP,Golden Pursuit Resources Ltd.,TSXV,LISTED,2026-04-02,,,,Materials,Mining,13488540,"Golden Pursuit Resources focuses on gold exploration and fully owns deposits and prospects in the Northwest Territories, Canada, and Nevada, USA, with only royalty obligations on some purchased claims in the NWT. The Gordon Lake project holds active land and water permits until 2030, supporting exploration and development. The company owns 11 properties with histories of mining and exploration dating back to the 1930s, including five classified as 'former producers' by the NWT government. It has",0.3,,2026-04-02T23:47:07-04:00,44961800,,,0.45,0.15,https://www.goldenpursuitresources.ca,"652 Millbank, Vancouver, BC, CA",+1 604 730-6982,info@SilverPursuit.com,0,-0.664959,-24.36,,-321.52,CAD,,,,,,,,,000008641,Golden Pursuit Resources Ltd. / Golden Pursuit Resources Ltd.,1,Miner,95,Gold,90,,"Golden Pursuit Resources Ltd. is classified as a Miner because it is a mineral exploration company focused on the acquisition, exploration, and development of mineral properties, specifically in the gold mining district of Canada's Northwest Territories. The company's activities include exploration programs and holding mineral properties, which aligns with the definition of a mining company.",Interim MD&A,2026-02-24,INTERIM_MDA_EN,https://www.stockwatch.com/News/Sedardoc/6131693.pdf,C:\Users\Admin\Mineral Media\Mineral Media Shared Library - Documents\13 - DS AI\2. SEDAR+\1. Canadian Master Sync\Universe Builder\Results\pdfs\GDP_Golden_Pursuit_Resources_Ltd\2026-02-24_GDP_Interim_MD&A.pdf,15000,,,,,,,,,,,,,,,,
GEL,Graphano Energy Ltd.,TSXV,LISTED,2026-04-02,,,,Materials,Mining,2711034,"Graphano Energy Ltd. is an exploration and development company that is focused on evaluating, acquiring, and developing energy metals resources from exploration to production. Graphite is one of the most in-demand technology minerals that is required for a green and sustainable world. The Company's Lac Aux Bouleaux property, situated adjacent to Canada's only producing graphite mine, in Quebec, Canada, has historically been an active area for natural graphite. With the demand for graphite growin",0.125,,2026-04-02T23:47:07-04:00,21688268,,,0.24,0.085,https://www.graphano.com,"219 - 120 Carlton Street,Suite 1000, Toronto, ON, CA",+1 647 462-6039,info@graphano.com,0,-0.412136,3.86,-110.6,-108.58,CAD,,,,,,,,,000051208,Graphano Energy Ltd. / Graphano Energy Ltd.,1,Miner,95,Graphite,90,,"Graphano Energy Ltd. is focused on the exploration and development of graphite properties, specifically the Lac Aux Bouleaux and Standard Graphite properties. The company is actively engaged in drilling and resource estimation, which aligns with the definition of a miner. The primary commodity is graphite, as indicated by their exploration activities and project descriptions.",Interim MD&A,2025-12-22,INTERIM_MDA_EN,https://www.stockwatch.com/News/Sedardoc/6090471.pdf,C:\Users\Admin\Mineral Media\Mineral Media Shared Library - Documents\13 - DS AI\2. SEDAR+\1. Canadian Master Sync\Universe Builder\Results\pdfs\GEL_Graphano_Energy_Ltd\2025-12-22_GEL_Interim_MD&A.pdf,15000,,,,,,,,,,,,,,,,
GEMC,Global Energy Metals Corporation,TSXV,LISTED,2026-04-02,,,,Materials,Mining,2027164,"Global Energy Metals Corp. offers investment exposure to the growing rechargeable battery and electric vehicle market by building a diversified global portfolio of exploration and growth-stage battery mineral assets. Global Energy Metals recognizes that the proliferation and growth of the electrified economy in the coming decades is underpinned by the availability of battery metals, including cobalt, nickel, copper, lithium and other raw materials. To be part of the solution and respond to this ",0.03,-14.285714,2026-04-02T23:47:07-04:00,67572127,,,0.05,0.015,https://www.globalenergymetals.com,"PO BOX 4123 RPO Sumas Way, Abbotsford, British Columbia, CA",+1 604 688-4219,info@globalenergymetals.com,0,1.180348,0.48,-18.87,-17.15,CAD,,,,,,,,,000037628,Global Energy Metals Corporation / Global Energy Metals Corporation,1,Miner,95,Cobalt,90,,"Global Energy Metals Corporation is engaged in project-level investments in the resource sector, specifically focusing on mining projects and battery metals, particularly cobalt. The company's activities include exploration and development of mineral projects, which aligns with the definition of a miner.",Interim MD&A,2026-02-25,INTERIM_MDA_EN,https://www.stockwatch.com/News/Sedardoc/6132607.pdf,C:\Users\Admin\Mineral Media\Mineral Media Shared Library - Documents\13 - DS AI\2. SEDAR+\1. Canadian Master Sync\Universe Builder\Results\pdfs\GEMC_Global_Energy_Metals_Corporation\2026-02-25_GEMC_Interim_MD&A.pdf,15000,,,,,,,,,,,,,,,,
GEMG,Gemdale Gold Inc.,TSXV,LISTED,2026-04-02,,,,Materials,Mining,39040036,"Gemdale Gold Inc. owns a portfolio of highly prospective exploration licenses in Finland, and is focused on making significant new gold and critical metal discoveries on these properties. The company has been active in Finland since 2018. The Company's 100% owned projects include: Pontio Gold Project (Western Finland): Historical and recent drilling has outlined near-surface gold mineralization along a multi-kilometer trend that remains open along strike and at depth. Isoneva (Western Finland): ",1.85,6.321839,2026-04-02T23:47:07-04:00,21102722,,,2.24,1.15,https://gemdalegold.com,"25th Floor, 700 West Georgia Street, Vancouver, BC, CA",+353 87 9870344,,0,,-146.63,,,CAD,1.79,1.85,1.79,,,,,,000102487,Gemdale Gold Inc.,1,Miner,95,Gold,90,,"Gemdale Gold Inc. is focused on exploration for gold and critical metals in Finland, which aligns with the definition of a miner. The company's activities involve making new discoveries on their exploration licenses, indicating they are engaged in mineral exploration.",Filing,2026-03-12,NEWS_RELEASE_EN,https://www.stockwatch.com/News/Sedardoc/6146071.pdf,C:\Users\Admin\Mineral Media\Mineral Media Shared Library - Documents\13 - DS AI\2. SEDAR+\1. Canadian Master Sync\Universe Builder\Results\pdfs\GEMG_Gemdale_Gold_Inc\2026-03-12_GEMG_Filing.pdf,1175,,,,,,,,,,,,,,,,
GEN,Generation Uranium Inc.,TSXV,LISTED,2026-04-02,,,,Energy,Other Energy Sources,3392874,"Generation Uranium is a Canadian resource exploration company with a focus on Uranium. The Company is advancing its 100-per-cent-owned Yath uranium project, strategically located in Nunavut's Angilak district, one of Canada's most active emerging uranium camps. With a robust pipeline of high-priority exploration targets and exposure to proven uranium-bearing corridors, Generation is well positioned to contribute to the future supply of clean nuclear energy.",0.06,-7.692307,2026-04-02T23:47:07-04:00,56547892,,,0.115,0.04,https://generationuranium.com/,"625 Howe Street,Suite 488, Vancouver, British Columbia, CA",,ir@generationuranium.com,0,0.058026,1.11,-18.67,-17.98,CAD,0.06,0.06,0.06,,,,,,000047857,Generation Uranium Inc.,2,Miner,95,Uranium,95,,"Generation Uranium Inc. is primarily engaged in the exploration and development of uranium properties, as indicated by their focus on the Yath Uranium Project and other uranium-related activities. The company's filings detail mineral property descriptions and exploration programs, which align with the classification of a miner.",Interim MD&A,2025-12-18,INTERIM_MDA_EN,https://www.stockwatch.com/News/Sedardoc/6088237.pdf,C:\Users\Admin\Mineral Media\Mineral Media Shared Library - Documents\13 - DS AI\2. SEDAR+\1. Canadian Master Sync\Universe Builder\Results\pdfs\GEN_Generation_Uranium_Inc\2025-12-18_GEN_Interim_MD&A.pdf,15000,,,,,,,,,,,,,,,,
GFG,GFG Resources Inc.,TSXV,LISTED,2026-04-02,,,,Materials,Mining,45373461,"GFG is a North American precious metals exploration company focused on district scale gold projects in tier one mining jurisdictions. The Company operates three gold projects, each hosting large and highly prospective gold properties within the prolific gold district of Timmins, Ontario, Canada. The projects have similar geological settings that host most of the gold deposits found in the Timmins Gold Camp which have produced over 70 million ounces of gold.",0.15,3.571429,2026-04-02T23:47:07-04:00,302489739,,,0.21,0.125,https://www.gfgresources.com,"202-640 Broadway Ave., Saskatoon, Saskatchewan, CA",+1 306 931-0930,info@gfgresources.com,0,1.079245,1.01,-2.96,-2.86,CAD,0.155,0.155,0.145,,,,,,000033024,GFG Resources Inc. / GFG Resources Inc.,1,Miner,95,Gold,90,,"GFG Resources Inc. is engaged in the exploration and development of mineral deposits, specifically focusing on gold through its Aljo Gold Project and other properties. The filing text discusses drilling results and exploration programs, which are characteristic of mining companies.",Interim MD&A,2026-02-17,INTERIM_MDA_EN,https://www.stockwatch.com/News/Sedardoc/6126162.pdf,C:\Users\Admin\Mineral Media\Mineral Media Shared Library - Documents\13 - DS AI\2. SEDAR+\1. Canadian Master Sync\Universe Builder\Results\pdfs\GFG_GFG_Resources_Inc\2026-02-17_GFG_Interim_MD&A.pdf,15000,,,,,,,,,,,,,,,,
GG,Golconda Gold Ltd.,TSXV,LISTED,2026-04-02,,,,Materials,Mining,196353746,Golconda Gold is an un-hedged gold producer and explorer with mining operations and exploration tenements in South Africa and New Mexico. Golconda Gold is a public company and its shares are quoted on the TSX Venture Exchange under the symbol 'GG' and the OTCQX under the symbol 'GGGOF'. Golconda Gold's management team is comprised of senior mining professionals with extensive experience in managing mining and processing operations and large-scale exploration programmes. Golconda Gold is committe,2.75,-1.079137,2026-04-02T23:47:07-04:00,71401362,0.08,20.44,4.18,0.265,https://www.golcondagold.com,"181 Bay Street,Suite 1800, Toronto, ON, CA",+1 647 987-7663,IR@galanegold.com,209,3.349029,3.92,21.95,14.96,CAD,2.5,2.82,2.49,0.06,,,,,000026925,Golconda Gold Ltd. / Golconda Gold Ltd.,1,Miner,95,Gold,90,,"Golconda Gold Ltd. is primarily engaged in the exploration, development, and operation of gold mining properties, as indicated by their activities and the focus on gold production in their filings. The company operates a producing gold mine and is involved in mining activities, which aligns with the definition of a Miner.",Interim MD&A,2025-11-26,INTERIM_MDA_EN,https://www.stockwatch.com/News/Sedardoc/6068390.pdf,C:\Users\Admin\Mineral Media\Mineral Media Shared Library - Documents\13 - DS AI\2. SEDAR+\1. Canadian Master Sync\Universe Builder\Results\pdfs\GG_Golconda_Gold_Ltd\2025-11-26_GG_Interim_MD&A.pdf,15000,,,,,,,,,,,,,,,,
GGA,Goldgroup Mining Inc.,TSXV,LISTED,2026-04-02,,,,Materials,Mining,414433971,"Goldgroup is a Canadian-based mining Company with two high-growth gold assets in Mexico. In addition to the San Francisco gold mine, the Company has a 100% interest in the producing Cerro Prieto heap-leach gold mine located in the State of Sonora. An optimization and exploration program is underway at Cerro Prieto to significantly increase existing production and resources. The acquisition of Molimentales del Noroeste, S.A. de C.V. ("" Molimentales ""), the owner of the San Francisco gold mine is ",1.4,2.189781,2026-04-02T23:47:07-04:00,296024265,,,2.16,0.67,https://www.goldgroupmining.com,"1166 Alberni Street,Suite 1201, Vancouver, BC, CA",+1 604 682-1943,info@goldgroupmining.com,3,-0.660096,56.68,,-176.65,CAD,1.33,1.42,1.29,0.01,,,,,000003703,Goldgroup Mining Inc. / Goldgroup Mining Inc.,1,Miner,95,Gold,90,,"Goldgroup Mining Inc. is engaged in the exploration and development of mineral properties, specifically focusing on gold mining, as indicated by its classification in the TSXV under the Materials/Mining sector. The filing text discusses various aspects of mining operations, including mineral resources and production, confirming its primary activity as a miner.",AIF,2024-04-02,Annual information form - English,https://www.stockwatch.com/News/Sedardoc/5609291.pdf,C:\Users\Admin\Mineral Media\Mineral Media Shared Library - Documents\13 - DS AI\2. SEDAR+\1. Canadian Master Sync\Universe Builder\Results\pdfs\GGA_Goldgroup_Mining_Inc\2024-04-02_GGA_AIF.pdf,15000,,,Interim MD&A,2025-12-01,INTERIM_MDA_EN,https://www.stockwatch.com/News/Sedardoc/6076557.pdf,C:\Users\Admin\Mineral Media\Mineral Media Shared Library - Documents\13 - DS AI\2. SEDAR+\1. Canadian Master Sync\Universe Builder\Results\pdfs\GGA_Goldgroup_Mining_Inc\2025-12-01_GGA_Interim_MD&A.pdf,15000,Miner,Gold,"Goldgroup Mining Inc. is primarily engaged in the acquisition, exploration, and development of gold-bearing mineral properties, specifically in Mexico. The company produces gold and has reported its production statistics and financials related to gold mining activities, confirming its classification as a miner.",,,,,
GGI,Garibaldi Resources Corp.,TSXV,LISTED,2026-04-02,,,,Materials,Mining,19005070,"Garibaldi Resources Corp is a Canada based exploration stage company. It is engaged in the acquisition, exploration, and evaluation of mineral properties. The company's projects in Mexico include the La Patilla, King projects, the Red Lion project, the Grizzly project, the Tora Tora project, Golden Bear, and the Black Gold project, among others.",0.125,-3.846154,2026-04-02T23:47:07-04:00,152040555,,,0.22,0.05,http://www.garibaldiresources.com,"409 Granville Street,Suite 1150, Vancouver, BC, CA",+1 604 488-8828,rhinojosa@garibaldiresources.com,0,-0.110829,1.65,-110.71,-95,CAD,0.125,0.125,0.125,,,,,,000004262,Garibaldi Resources Corp.,1,Miner,95,Nickel,90,,"Garibaldi Resources Corp. is primarily engaged in the exploration and evaluation of mineral properties, specifically focusing on nickel, copper, cobalt, and other metals. The filing text describes their exploration activities and mineral discoveries, which aligns with the definition of a mining company. The emphasis on exploration and the absence of any indication of providing services or financing further supports this classification.",Interim MD&A,2025-12-17,INTERIM_MDA_EN,https://www.stockwatch.com/News/Sedardoc/6086805.pdf,C:\Users\Admin\Mineral Media\Mineral Media Shared Library - Documents\13 - DS AI\2. SEDAR+\1. Canadian Master Sync\Universe Builder\Results\pdfs\GGI_Garibaldi_Resources_Corp\2025-12-17_GGI_Interim_MD&A.pdf,15000,,,,,,,,,,,,,,,,
